Source,Target,Type,Id,Label,Weight
ASV111,ASV140,Undirected,60083,,-1.42606
ASV111,ASV1492,Undirected,60084,,-1.457278
ASV111,ASV15,Undirected,60085,,1.582213
ASV111,ASV150,Undirected,60086,,1.470801
ASV111,ASV1615,Undirected,60087,,-1.532986
ASV111,ASV175,Undirected,60088,,1.480104
ASV111,ASV18,Undirected,60089,,-1.417356
ASV111,ASV191,Undirected,60090,,1.449278
ASV111,ASV197,Undirected,60091,,1.440538
ASV111,ASV216,Undirected,60092,,1.425709
ASV111,ASV220,Undirected,60093,,1.621377
ASV111,ASV2213,Undirected,60094,,-1.543631
ASV111,ASV225,Undirected,60095,,-1.594413
ASV111,ASV229,Undirected,60096,,1.826177
ASV111,ASV237,Undirected,60097,,1.501045
ASV111,ASV24,Undirected,60098,,1.624612
ASV111,ASV25,Undirected,60099,,1.537191
ASV111,ASV258,Undirected,60100,,1.506467
ASV111,ASV260,Undirected,60101,,-1.553831
ASV111,ASV261,Undirected,60102,,-1.49819
ASV111,ASV263,Undirected,60103,,1.471288
ASV111,ASV266,Undirected,60104,,-1.416583
ASV111,ASV271,Undirected,60105,,-1.440129
ASV111,ASV273,Undirected,60106,,1.44956
ASV111,ASV277,Undirected,60107,,-1.622414
ASV111,ASV288,Undirected,60108,,-1.4956
ASV111,ASV31,Undirected,60109,,1.556937
ASV111,ASV32,Undirected,60110,,1.51653
ASV111,ASV327,Undirected,60111,,1.498449
ASV111,ASV33,Undirected,60112,,1.485508
ASV111,ASV344,Undirected,60113,,1.536711
ASV111,ASV36,Undirected,60114,,1.60393
ASV111,ASV363,Undirected,60115,,1.52716
ASV111,ASV369,Undirected,60116,,-1.531057
ASV111,ASV37,Undirected,60117,,1.49044
ASV111,ASV3732,Undirected,60118,,-1.652175
ASV111,ASV38,Undirected,60119,,1.485538
ASV111,ASV4,Undirected,60120,,1.440083
ASV111,ASV404,Undirected,60121,,1.539522
ASV111,ASV4134,Undirected,60122,,-1.57919
ASV111,ASV436,Undirected,60123,,-1.664252
ASV111,ASV445,Undirected,60124,,1.500259
ASV111,ASV451,Undirected,60125,,1.524845
ASV111,ASV459,Undirected,60126,,-1.512292
ASV111,ASV463,Undirected,60127,,1.451063
ASV111,ASV5,Undirected,60128,,1.59091
ASV111,ASV501,Undirected,60129,,-1.441454
ASV111,ASV5010,Undirected,60130,,-1.431704
ASV111,ASV514,Undirected,60131,,1.536553
ASV111,ASV529,Undirected,60132,,-1.468222
ASV111,ASV56,Undirected,60133,,1.789038
ASV111,ASV564,Undirected,60134,,1.464737
ASV111,ASV57,Undirected,60135,,1.529473
ASV111,ASV5744,Undirected,60136,,1.430937
ASV111,ASV579,Undirected,60137,,-1.521827
ASV111,ASV59,Undirected,60138,,1.51653
ASV111,ASV6,Undirected,60139,,-1.504133
ASV111,ASV61,Undirected,60140,,1.60269
ASV111,ASV68,Undirected,60141,,1.417319
ASV111,ASV681,Undirected,60142,,1.507522
ASV111,ASV71,Undirected,60143,,1.55372
ASV111,ASV73,Undirected,60144,,1.562698
ASV111,ASV732,Undirected,60145,,1.556968
ASV111,ASV733,Undirected,60146,,1.551186
ASV111,ASV74,Undirected,60147,,1.507756
ASV111,ASV781,Undirected,60148,,-1.617173
ASV111,ASV80,Undirected,60149,,1.682688
ASV111,ASV810,Undirected,60150,,1.590047
ASV111,ASV82,Undirected,60151,,1.51938
ASV111,ASV828,Undirected,60152,,-1.418356
ASV111,ASV85,Undirected,60153,,-1.450879
ASV111,ASV850,Undirected,60154,,1.50533
ASV111,ASV856,Undirected,60155,,-1.466812
ASV111,ASV87,Undirected,60156,,1.603307
ASV111,ASV881,Undirected,60157,,-1.536403
ASV111,ASV9,Undirected,60158,,1.56405
ASV111,ASV90,Undirected,60159,,1.509824
ASV111,ASV92,Undirected,60160,,-1.506722
ASV111,ASV93,Undirected,60161,,1.419855
ASV111,ASV938,Undirected,60162,,1.45908
ASV111,ASV95,Undirected,60163,,-1.449845
ASV111,ASV96,Undirected,60164,,1.696532
ASV1115,ASV1115,Undirected,60165,,1
ASV1115,ASV892,Undirected,60166,,1.428607
ASV112,ASV112,Undirected,60167,,1
ASV1120,ASV1120,Undirected,60168,,1
ASV1120,ASV113,Undirected,60169,,-1.436225
ASV1120,ASV1381,Undirected,60170,,-1.466714
ASV1120,ASV164,Undirected,60171,,1.464696
ASV1120,ASV2,Undirected,60172,,-1.535869
ASV1120,ASV20,Undirected,60173,,-1.549309
ASV1120,ASV214,Undirected,60174,,1.613339
ASV1120,ASV2155,Undirected,60175,,-1.497328
ASV1120,ASV261,Undirected,60176,,1.436968
ASV1120,ASV264,Undirected,60177,,1.431808
ASV1120,ASV310,Undirected,60178,,1.481472
ASV1120,ASV330,Undirected,60179,,-1.476296
ASV1120,ASV352,Undirected,60180,,1.589907
ASV1120,ASV430,Undirected,60181,,1.419226
ASV1120,ASV468,Undirected,60182,,1.421449
ASV1120,ASV5744,Undirected,60183,,-1.506601
ASV1120,ASV721,Undirected,60184,,1.49532
ASV1120,ASV742,Undirected,60185,,1.481789
ASV1120,ASV758,Undirected,60186,,-1.430894
ASV1120,ASV876,Undirected,60187,,1.440522
ASV1123,ASV1123,Undirected,60188,,1
ASV1123,ASV428,Undirected,60189,,1.504256
ASV1123,ASV4454,Undirected,60190,,-1.457578
ASV113,ASV1026,Undirected,60192,,-0.702604
ASV113,ASV1069,Undirected,60194,,-0.672215
ASV113,ASV107,Undirected,60195,,0.654762
ASV113,ASV108,Undirected,60196,,0.629208
ASV113,ASV111,Undirected,60197,,0.622027
ASV113,ASV113,Undirected,60199,,1
ASV113,ASV1149,Undirected,60200,,-1.499785
ASV113,ASV1165,Undirected,60201,,1.423576
ASV113,ASV117,Undirected,60202,,1.572244
ASV113,ASV121,Undirected,60203,,1.619693
ASV113,ASV122,Undirected,60204,,1.489625
ASV113,ASV123,Undirected,60205,,1.468019
ASV113,ASV125,Undirected,60206,,-1.425763
ASV113,ASV13,Undirected,60207,,1.633075
ASV113,ASV139,Undirected,60208,,-1.450879
ASV113,ASV142,Undirected,60209,,-1.539814
ASV113,ASV149,Undirected,60210,,-1.572906
ASV113,ASV158,Undirected,60211,,-1.650646
ASV113,ASV159,Undirected,60212,,-1.710884
ASV113,ASV164,Undirected,60213,,-1.808687
ASV113,ASV170,Undirected,60214,,1.440706
ASV113,ASV1730,Undirected,60215,,-1.436273
ASV113,ASV194,Undirected,60216,,1.568324
ASV113,ASV197,Undirected,60217,,1.615305
ASV113,ASV2,Undirected,60218,,1.421488
ASV113,ASV2017,Undirected,60219,,-1.46612
ASV113,ASV207,Undirected,60220,,-1.45969
ASV113,ASV214,Undirected,60221,,-1.467086
ASV113,ASV216,Undirected,60222,,1.657387
ASV113,ASV219,Undirected,60223,,-1.449744
ASV113,ASV225,Undirected,60224,,-1.553027
ASV113,ASV231,Undirected,60225,,-1.655814
ASV113,ASV233,Undirected,60226,,-1.50494
ASV113,ASV235,Undirected,60227,,-1.598759
ASV113,ASV237,Undirected,60228,,1.436729
ASV113,ASV24,Undirected,60229,,1.659773
ASV113,ASV242,Undirected,60230,,-1.590274
ASV113,ASV244,Undirected,60231,,1.721533
ASV113,ASV25,Undirected,60232,,1.805786
ASV113,ASV2511,Undirected,60233,,-1.501397
ASV113,ASV260,Undirected,60234,,-1.671844
ASV113,ASV261,Undirected,60235,,-1.579928
ASV113,ASV264,Undirected,60236,,-1.631092
ASV113,ASV271,Undirected,60237,,-1.644381
ASV113,ASV273,Undirected,60238,,1.603725
ASV113,ASV276,Undirected,60239,,1.452571
ASV113,ASV31,Undirected,60240,,1.695653
ASV113,ASV310,Undirected,60241,,-1.555444
ASV113,ASV32,Undirected,60242,,1.675621
ASV113,ASV330,Undirected,60243,,1.430197
ASV113,ASV3327,Undirected,60244,,1.421936
ASV113,ASV334,Undirected,60245,,-1.458872
ASV113,ASV34,Undirected,60246,,1.521447
ASV113,ASV36,Undirected,60247,,1.647363
ASV113,ASV363,Undirected,60248,,1.469219
ASV113,ASV369,Undirected,60249,,-1.486543
ASV113,ASV37,Undirected,60250,,1.516279
ASV113,ASV398,Undirected,60251,,-1.47205
ASV113,ASV4,Undirected,60252,,1.433885
ASV113,ASV404,Undirected,60253,,1.517692
ASV113,ASV416,Undirected,60254,,-1.572244
ASV113,ASV430,Undirected,60255,,-1.724972
ASV113,ASV445,Undirected,60256,,1.476462
ASV113,ASV456,Undirected,60257,,-1.526978
ASV113,ASV459,Undirected,60258,,-1.72074
ASV113,ASV463,Undirected,60259,,1.460385
ASV113,ASV468,Undirected,60260,,-1.695449
ASV113,ASV5,Undirected,60261,,1.642563
ASV113,ASV501,Undirected,60262,,-1.568915
ASV113,ASV514,Undirected,60263,,1.632976
ASV113,ASV531,Undirected,60264,,-1.541172
ASV113,ASV551,Undirected,60265,,1.532484
ASV113,ASV56,Undirected,60266,,1.513961
ASV113,ASV57,Undirected,60267,,1.425026
ASV113,ASV5744,Undirected,60268,,1.593378
ASV113,ASV576,Undirected,60269,,-1.54368
ASV113,ASV589,Undirected,60270,,-1.467635
ASV113,ASV59,Undirected,60271,,1.756199
ASV113,ASV6,Undirected,60272,,-1.681819
ASV113,ASV61,Undirected,60273,,1.656493
ASV113,ASV619,Undirected,60274,,-1.511747
ASV113,ASV637,Undirected,60275,,1.52466
ASV113,ASV655,Undirected,60276,,-1.782877
ASV113,ASV681,Undirected,60277,,1.479528
ASV113,ASV708,Undirected,60278,,-1.59608
ASV113,ASV71,Undirected,60279,,1.504133
ASV113,ASV732,Undirected,60280,,1.475843
ASV113,ASV74,Undirected,60281,,1.494312
ASV113,ASV741,Undirected,60282,,-1.430416
ASV113,ASV751,Undirected,60283,,1.419941
ASV113,ASV775,Undirected,60284,,-1.44249
ASV113,ASV781,Undirected,60285,,-1.41988
ASV113,ASV79,Undirected,60286,,1.616141
ASV113,ASV80,Undirected,60287,,1.486305
ASV113,ASV810,Undirected,60288,,1.522584
ASV113,ASV82,Undirected,60289,,1.685788
ASV113,ASV828,Undirected,60290,,-1.487823
ASV113,ASV85,Undirected,60291,,-1.522234
ASV113,ASV850,Undirected,60292,,1.413273
ASV113,ASV856,Undirected,60293,,-1.661834
ASV113,ASV87,Undirected,60294,,1.497935
ASV113,ASV876,Undirected,60295,,-1.573514
ASV113,ASV9,Undirected,60296,,1.659092
ASV113,ASV90,Undirected,60297,,1.469493
ASV113,ASV95,Undirected,60298,,-1.625646
ASV113,ASV96,Undirected,60299,,1.717247
ASV1132,ASV1002,Undirected,60300,,0.626917
ASV1132,ASV1132,Undirected,60301,,1
ASV1136,ASV1026,Undirected,60302,,-0.65227
ASV1136,ASV103,Undirected,60303,,0.60406
ASV1136,ASV1038,Undirected,60304,,-0.636364
ASV1136,ASV108,Undirected,60305,,0.702339
ASV1136,ASV111,Undirected,60306,,0.685371
ASV1136,ASV1136,Undirected,60307,,1
ASV1136,ASV1615,Undirected,60308,,-1.498168
ASV1136,ASV228,Undirected,60309,,-1.580081
ASV1136,ASV2762,Undirected,60310,,-1.480223
ASV1136,ASV283,Undirected,60311,,-1.650674
ASV1136,ASV332,Undirected,60312,,-1.506729
ASV1136,ASV35,Undirected,60313,,-1.432452
ASV1136,ASV404,Undirected,60314,,1.431085
ASV1136,ASV4134,Undirected,60315,,-1.561871
ASV1136,ASV425,Undirected,60316,,1.418548
ASV1136,ASV5010,Undirected,60317,,-1.565396
ASV1136,ASV529,Undirected,60318,,-1.495012
ASV1136,ASV6,Undirected,60319,,-1.463435
ASV1136,ASV610,Undirected,60320,,1.47139
ASV1136,ASV80,Undirected,60321,,1.447263
ASV1136,ASV881,Undirected,60322,,-1.619414
ASV1136,ASV92,Undirected,60323,,-1.544334
ASV1136,ASV938,Undirected,60324,,1.543697
ASV1136,ASV95,Undirected,60325,,-1.499877
ASV114,ASV1013,Undirected,60327,,0.661012
ASV114,ASV114,Undirected,60332,,1
ASV114,ASV117,Undirected,60333,,1.458595
ASV114,ASV122,Undirected,60334,,1.668599
ASV114,ASV1298,Undirected,60335,,-1.483766
ASV114,ASV14,Undirected,60336,,-1.422819
ASV114,ASV150,Undirected,60337,,1.414256
ASV114,ASV165,Undirected,60338,,1.440012
ASV114,ASV191,Undirected,60339,,1.621271
ASV114,ASV206,Undirected,60340,,1.489639
ASV114,ASV216,Undirected,60341,,1.415542
ASV114,ASV220,Undirected,60342,,1.477459
ASV114,ASV24,Undirected,60343,,1.4646
ASV114,ASV252,Undirected,60344,,1.678388
ASV114,ASV263,Undirected,60345,,1.56877
ASV114,ASV271,Undirected,60346,,-1.472546
ASV114,ASV273,Undirected,60347,,1.559463
ASV114,ASV31,Undirected,60348,,1.481637
ASV114,ASV327,Undirected,60349,,1.726098
ASV114,ASV35,Undirected,60350,,-1.452479
ASV114,ASV363,Undirected,60351,,1.708377
ASV114,ASV37,Undirected,60352,,1.580579
ASV114,ASV3732,Undirected,60353,,-1.505434
ASV114,ASV38,Undirected,60354,,1.474445
ASV114,ASV4,Undirected,60355,,1.557047
ASV114,ASV5,Undirected,60356,,1.501291
ASV114,ASV51,Undirected,60357,,-1.533208
ASV114,ASV529,Undirected,60358,,-1.631723
ASV114,ASV56,Undirected,60359,,1.659949
ASV114,ASV564,Undirected,60360,,1.545889
ASV114,ASV571,Undirected,60361,,1.539171
ASV114,ASV61,Undirected,60362,,1.535678
ASV114,ASV681,Undirected,60363,,1.608298
ASV114,ASV702,Undirected,60364,,1.539982
ASV114,ASV73,Undirected,60365,,1.467638
ASV114,ASV74,Undirected,60366,,1.443928
ASV114,ASV80,Undirected,60367,,1.516529
ASV114,ASV810,Undirected,60368,,1.604786
ASV114,ASV82,Undirected,60369,,1.514463
ASV114,ASV854,Undirected,60370,,1.481157
ASV114,ASV9,Undirected,60371,,1.519876
ASV114,ASV952,Undirected,60372,,-1.625056
ASV114,ASV96,Undirected,60373,,1.413046
ASV1140,ASV1140,Undirected,60374,,1
ASV1141,ASV1013,Undirected,60375,,0.66016
ASV1141,ASV1017,Undirected,60376,,0.613483
ASV1141,ASV1024,Undirected,60377,,-0.635538
ASV1141,ASV1030,Undirected,60378,,-0.644919
ASV1141,ASV1059,Undirected,60379,,0.643944
ASV1141,ASV1069,Undirected,60380,,-0.670684
ASV1141,ASV107,Undirected,60381,,0.601996
ASV1141,ASV113,Undirected,60382,,0.602937
ASV1141,ASV114,Undirected,60383,,0.635439
ASV1141,ASV1141,Undirected,60384,,1
ASV1141,ASV1298,Undirected,60385,,-1.513644
ASV1141,ASV159,Undirected,60386,,-1.436055
ASV1141,ASV184,Undirected,60387,,1.488547
ASV1141,ASV191,Undirected,60388,,1.44806
ASV1141,ASV2511,Undirected,60389,,-1.530039
ASV1141,ASV276,Undirected,60390,,1.429487
ASV1141,ASV363,Undirected,60391,,1.526631
ASV1141,ASV37,Undirected,60392,,1.447967
ASV1141,ASV4,Undirected,60393,,1.449302
ASV1141,ASV412,Undirected,60394,,-1.424975
ASV1141,ASV437,Undirected,60395,,-1.619098
ASV1141,ASV463,Undirected,60396,,1.572056
ASV1141,ASV483,Undirected,60397,,1.45734
ASV1141,ASV5,Undirected,60398,,1.513854
ASV1141,ASV59,Undirected,60399,,1.567995
ASV1141,ASV681,Undirected,60400,,1.519352
ASV1141,ASV733,Undirected,60401,,1.549746
ASV1141,ASV79,Undirected,60402,,1.51516
ASV1141,ASV810,Undirected,60403,,1.446665
ASV1141,ASV856,Undirected,60404,,-1.533734
ASV1141,ASV9,Undirected,60405,,1.486784
ASV1141,ASV941,Undirected,60406,,1.451182
ASV1141,ASV970,Undirected,60407,,-1.533054
ASV1149,ASV1007,Undirected,60408,,-0.607856
ASV1149,ASV1026,Undirected,60409,,0.629086
ASV1149,ASV1069,Undirected,60410,,0.687962
ASV1149,ASV1149,Undirected,60412,,1
ASV1149,ASV1292,Undirected,60413,,1.63677
ASV1149,ASV149,Undirected,60414,,1.415364
ASV1149,ASV159,Undirected,60415,,1.523785
ASV1149,ASV235,Undirected,60416,,1.46018
ASV1149,ASV25,Undirected,60417,,-1.459714
ASV1149,ASV369,Undirected,60418,,1.514902
ASV1149,ASV416,Undirected,60419,,1.420696
ASV1149,ASV576,Undirected,60420,,1.689896
ASV1149,ASV756,Undirected,60421,,1.455899
ASV115,ASV102,Undirected,60422,,0.610881
ASV115,ASV104,Undirected,60423,,0.625845
ASV115,ASV110,Undirected,60425,,0.605998
ASV115,ASV115,Undirected,60426,,1
ASV115,ASV1269,Undirected,60427,,-1.423765
ASV115,ASV1499,Undirected,60428,,-1.423473
ASV115,ASV452,Undirected,60429,,1.531332
ASV115,ASV624,Undirected,60430,,1.458514
ASV115,ASV637,Undirected,60431,,1.418491
ASV115,ASV911,Undirected,60432,,1.643218
ASV1152,ASV1152,Undirected,60433,,1
ASV1152,ASV865,Undirected,60434,,-1.556224
ASV116,ASV102,Undirected,60436,,-0.611917
ASV116,ASV107,Undirected,60437,,-0.677887
ASV116,ASV111,Undirected,60438,,-0.635799
ASV116,ASV114,Undirected,60439,,-0.684075
ASV116,ASV116,Undirected,60440,,1
ASV116,ASV14,Undirected,60441,,1.699227
ASV116,ASV18,Undirected,60442,,1.511113
ASV116,ASV28,Undirected,60443,,1.743538
ASV116,ASV29,Undirected,60444,,1.427833
ASV116,ASV327,Undirected,60445,,-1.523021
ASV116,ASV3570,Undirected,60446,,-1.42403
ASV116,ASV539,Undirected,60447,,1.46516
ASV1161,ASV1030,Undirected,60448,,0.638732
ASV1161,ASV115,Undirected,60450,,-0.610712
ASV1161,ASV1161,Undirected,60451,,1
ASV1161,ASV182,Undirected,60452,,-1.421575
ASV1161,ASV469,Undirected,60453,,1.608385
ASV1162,ASV1017,Undirected,60454,,-0.619074
ASV1162,ASV1071,Undirected,60455,,0.615063
ASV1162,ASV108,Undirected,60456,,-0.628735
ASV1162,ASV110,Undirected,60457,,-0.63473
ASV1162,ASV111,Undirected,60458,,-0.677813
ASV1162,ASV114,Undirected,60459,,-0.644111
ASV1162,ASV1162,Undirected,60460,,1
ASV1162,ASV1295,Undirected,60461,,1.573755
ASV1162,ASV1298,Undirected,60462,,1.53191
ASV1162,ASV135,Undirected,60463,,-1.530856
ASV1162,ASV1468,Undirected,60464,,1.516061
ASV1162,ASV16,Undirected,60465,,-1.571253
ASV1162,ASV1647,Undirected,60466,,1.451771
ASV1162,ASV191,Undirected,60467,,-1.460369
ASV1162,ASV22,Undirected,60468,,-1.477219
ASV1162,ASV260,Undirected,60469,,1.464548
ASV1162,ASV271,Undirected,60470,,1.505514
ASV1162,ASV328,Undirected,60471,,1.713722
ASV1162,ASV369,Undirected,60472,,1.480206
ASV1162,ASV398,Undirected,60473,,1.460373
ASV1162,ASV45,Undirected,60474,,-1.582506
ASV1162,ASV507,Undirected,60475,,-1.462184
ASV1162,ASV528,Undirected,60476,,1.451322
ASV1162,ASV579,Undirected,60477,,1.422701
ASV1162,ASV707,Undirected,60478,,1.473032
ASV1162,ASV708,Undirected,60479,,1.447771
ASV1162,ASV73,Undirected,60480,,-1.531901
ASV1162,ASV886,Undirected,60481,,1.603361
ASV1162,ASV922,Undirected,60482,,1.638565
ASV1162,ASV983,Undirected,60483,,1.47017
ASV1165,ASV100,Undirected,60484,,0.604981
ASV1165,ASV1007,Undirected,60485,,0.66247
ASV1165,ASV1017,Undirected,60486,,0.688462
ASV1165,ASV102,Undirected,60487,,0.623448
ASV1165,ASV1069,Undirected,60488,,-0.685036
ASV1165,ASV111,Undirected,60489,,0.673819
ASV1165,ASV1165,Undirected,60491,,1
ASV1165,ASV13,Undirected,60492,,1.447427
ASV1165,ASV150,Undirected,60493,,1.530809
ASV1165,ASV153,Undirected,60494,,1.676194
ASV1165,ASV172,Undirected,60495,,1.421037
ASV1165,ASV175,Undirected,60496,,1.579983
ASV1165,ASV187,Undirected,60497,,1.473845
ASV1165,ASV194,Undirected,60498,,1.513915
ASV1165,ASV197,Undirected,60499,,1.828937
ASV1165,ASV2026,Undirected,60500,,1.436407
ASV1165,ASV2213,Undirected,60501,,-1.4398
ASV1165,ASV229,Undirected,60502,,1.466047
ASV1165,ASV24,Undirected,60503,,1.527323
ASV1165,ASV25,Undirected,60504,,1.547114
ASV1165,ASV273,Undirected,60505,,1.463906
ASV1165,ASV32,Undirected,60506,,1.630454
ASV1165,ASV344,Undirected,60507,,1.477054
ASV1165,ASV37,Undirected,60508,,1.534016
ASV1165,ASV4,Undirected,60509,,1.555662
ASV1165,ASV459,Undirected,60510,,-1.446604
ASV1165,ASV48,Undirected,60511,,1.61633
ASV1165,ASV5,Undirected,60512,,1.532156
ASV1165,ASV54,Undirected,60513,,1.480871
ASV1165,ASV56,Undirected,60514,,1.504862
ASV1165,ASV57,Undirected,60515,,1.634278
ASV1165,ASV626,Undirected,60516,,1.441534
ASV1165,ASV71,Undirected,60517,,1.504377
ASV1165,ASV82,Undirected,60518,,1.42284
ASV1165,ASV872,Undirected,60519,,1.448515
ASV1165,ASV9,Undirected,60520,,1.504377
ASV1165,ASV90,Undirected,60521,,1.528392
ASV1166,ASV1030,Undirected,60522,,0.616276
ASV1166,ASV1166,Undirected,60523,,1
ASV1166,ASV227,Undirected,60524,,-1.501019
ASV1166,ASV709,Undirected,60525,,1.506871
ASV117,ASV1026,Undirected,60530,,-0.661286
ASV117,ASV106,Undirected,60531,,0.664951
ASV117,ASV1069,Undirected,60532,,-0.703437
ASV117,ASV110,Undirected,60535,,0.655281
ASV117,ASV1136,Undirected,60538,,0.609577
ASV117,ASV1141,Undirected,60540,,0.623707
ASV117,ASV1149,Undirected,60541,,-0.684773
ASV117,ASV115,Undirected,60542,,0.634197
ASV117,ASV1162,Undirected,60543,,-0.703933
ASV117,ASV1165,Undirected,60544,,0.644872
ASV117,ASV117,Undirected,60545,,1
ASV117,ASV121,Undirected,60546,,1.437468
ASV117,ASV122,Undirected,60547,,1.743895
ASV117,ASV1295,Undirected,60548,,-1.423377
ASV117,ASV1298,Undirected,60549,,-1.519376
ASV117,ASV13,Undirected,60550,,1.773296
ASV117,ASV1358,Undirected,60551,,-1.60024
ASV117,ASV1468,Undirected,60552,,-1.440288
ASV117,ASV1492,Undirected,60553,,-1.695021
ASV117,ASV150,Undirected,60554,,1.482405
ASV117,ASV154,Undirected,60555,,-1.436563
ASV117,ASV158,Undirected,60556,,-1.746381
ASV117,ASV159,Undirected,60557,,-1.551635
ASV117,ASV1615,Undirected,60558,,-1.575331
ASV117,ASV164,Undirected,60559,,-1.576387
ASV117,ASV170,Undirected,60560,,1.557054
ASV117,ASV175,Undirected,60561,,1.472053
ASV117,ASV18,Undirected,60562,,-1.431976
ASV117,ASV1838,Undirected,60563,,-1.426932
ASV117,ASV194,Undirected,60564,,1.500259
ASV117,ASV216,Undirected,60565,,1.745009
ASV117,ASV220,Undirected,60566,,1.498184
ASV117,ASV225,Undirected,60567,,-1.547151
ASV117,ASV229,Undirected,60568,,1.635234
ASV117,ASV231,Undirected,60569,,-1.581784
ASV117,ASV237,Undirected,60570,,1.596885
ASV117,ASV24,Undirected,60571,,1.774212
ASV117,ASV244,Undirected,60572,,1.45464
ASV117,ASV25,Undirected,60573,,1.75893
ASV117,ASV260,Undirected,60574,,-1.662001
ASV117,ASV261,Undirected,60575,,-1.641452
ASV117,ASV263,Undirected,60576,,1.538861
ASV117,ASV271,Undirected,60577,,-1.574248
ASV117,ASV273,Undirected,60578,,1.6114
ASV117,ASV276,Undirected,60579,,1.625131
ASV117,ASV277,Undirected,60580,,-1.529353
ASV117,ASV288,Undirected,60581,,-1.671162
ASV117,ASV307,Undirected,60582,,1.57343
ASV117,ASV3072,Undirected,60583,,1.438536
ASV117,ASV31,Undirected,60584,,1.777087
ASV117,ASV32,Undirected,60585,,1.595453
ASV117,ASV35,Undirected,60586,,-1.448243
ASV117,ASV36,Undirected,60587,,1.765926
ASV117,ASV360,Undirected,60588,,-1.428885
ASV117,ASV363,Undirected,60589,,1.74197
ASV117,ASV369,Undirected,60590,,-1.522032
ASV117,ASV37,Undirected,60591,,1.573502
ASV117,ASV3732,Undirected,60592,,-1.565578
ASV117,ASV374,Undirected,60593,,1.585062
ASV117,ASV4,Undirected,60594,,1.568552
ASV117,ASV404,Undirected,60595,,1.630412
ASV117,ASV416,Undirected,60596,,-1.477178
ASV117,ASV436,Undirected,60597,,-1.442657
ASV117,ASV440,Undirected,60598,,-1.470132
ASV117,ASV445,Undirected,60599,,1.578239
ASV117,ASV451,Undirected,60600,,1.557284
ASV117,ASV452,Undirected,60601,,1.561269
ASV117,ASV459,Undirected,60602,,-1.631556
ASV117,ASV463,Undirected,60603,,1.446058
ASV117,ASV483,Undirected,60604,,1.444018
ASV117,ASV5,Undirected,60605,,1.723751
ASV117,ASV501,Undirected,60606,,-1.500779
ASV117,ASV507,Undirected,60607,,1.415485
ASV117,ASV513,Undirected,60608,,-1.4139
ASV117,ASV514,Undirected,60609,,1.755972
ASV117,ASV529,Undirected,60610,,-1.569701
ASV117,ASV531,Undirected,60611,,-1.45332
ASV117,ASV56,Undirected,60612,,1.819785
ASV117,ASV57,Undirected,60613,,1.541172
ASV117,ASV5744,Undirected,60614,,1.649742
ASV117,ASV579,Undirected,60615,,-1.484358
ASV117,ASV59,Undirected,60616,,1.744444
ASV117,ASV6,Undirected,60617,,-1.692711
ASV117,ASV600,Undirected,60618,,-1.432012
ASV117,ASV61,Undirected,60619,,1.858032
ASV117,ASV637,Undirected,60620,,1.630981
ASV117,ASV655,Undirected,60621,,-1.520299
ASV117,ASV660,Undirected,60622,,-1.451653
ASV117,ASV68,Undirected,60623,,1.49429
ASV117,ASV681,Undirected,60624,,1.643822
ASV117,ASV71,Undirected,60625,,1.514749
ASV117,ASV73,Undirected,60626,,1.495589
ASV117,ASV732,Undirected,60627,,1.731265
ASV117,ASV733,Undirected,60628,,1.482838
ASV117,ASV74,Undirected,60629,,1.683068
ASV117,ASV756,Undirected,60630,,-1.453036
ASV117,ASV781,Undirected,60631,,-1.585003
ASV117,ASV79,Undirected,60632,,1.595856
ASV117,ASV80,Undirected,60633,,1.672881
ASV117,ASV810,Undirected,60634,,1.686074
ASV117,ASV82,Undirected,60635,,1.739134
